Indicator 59 Monthly electricity usage at Australian Antarctic Stations,,,,,,,,,
Date,Latitude,Longitude,Place,Parameter,Value,Error,Unit of measure,,
Feb-07,-68.57661111,77.96738889,Davis,Station electricity usage,137284,,kWh,,
Feb-07,-66.28180556,110.5276111,Casey,Station electricity usage,132116,,kWh,,
Feb-07,-54.61988889,158.861,Macquarie Island,Station electricity usage,38009,,kWh,,
Mar-07,-67.60269444,62.87380556,Mawson,Station electricity usage,78271,,kWh,,
Mar-07,-68.57661111,77.96738889,Davis,Station electricity usage,153322,,kWh,,
Mar-07,-66.28180556,110.5276111,Casey,Station electricity usage,135475,,kWh,,
Mar-07,-54.61988889,158.861,Macquarie Island,Station electricity usage,43964,,kWh,,
Apr-07,-67.60269444,62.87380556,Mawson,Station electricity usage,90571,,kWh,,
Apr-07,-68.57661111,77.96738889,Davis,Station electricity usage,130975,,kWh,,
Apr-07,-66.28180556,110.5276111,Casey,Station electricity usage,124235,,kWh,,
Apr-07,-54.61988889,158.861,Macquarie Island,Station electricity usage,45410,,kWh,,
May-07,-67.60269444,62.87380556,Mawson,Station electricity usage,80305,,kWh,,
May-07,-68.57661111,77.96738889,Davis,Station electricity usage,135799,,kWh,,
May-07,-66.28180556,110.5276111,Casey,Station electricity usage,131825,,kWh,,
May-07,-54.61988889,158.861,Macquarie Island,Station electricity usage,39802,,kWh,,
Jun-07,-67.60269444,62.87380556,Mawson,Station electricity usage,75449,,kWh,,
Jun-07,-68.57661111,77.96738889,Davis,Station electricity usage,139069,,kWh,,
Jun-07,-66.28180556,110.5276111,Casey,Station electricity usage,128585,,kWh,,
Jun-07,-54.61988889,158.861,Macquarie Island,Station electricity usage,41092,,kWh,,
Jul-07,-67.60269444,62.87380556,Mawson,Station electricity usage,62826,,kWh,,
Jul-07,-68.57661111,77.96738889,Davis,Station electricity usage,138742,,kWh,,
Jul-07,-66.28180556,110.5276111,Casey,Station electricity usage,132708,,kWh,,
Jul-07,-54.61988889,158.861,Macquarie Island,Station electricity usage,40650,,kWh,,
Aug-07,-68.57661111,77.96738889,Davis,Station electricity usage,144054,,kWh,,
Aug-07,-66.28180556,110.5276111,Casey,Station electricity usage,153466,,kWh,,
Aug-07,-54.61988889,158.861,Macquarie Island,Station electricity usage,37853,,kWh,,
Sep-07,-67.60269444,62.87380556,Mawson,Station electricity usage,88676,,kWh,,
Sep-07,-68.57661111,77.96738889,Davis,Station electricity usage,139388,,kWh,,
Sep-07,-66.28180556,110.5276111,Casey,Station electricity usage,146312,,kWh,,
Sep-07,-54.61988889,158.861,Macquarie Island,Station electricity usage,35972,,kWh,,
Oct-07,-67.60269444,62.87380556,Mawson,Station electricity usage,85981,,kWh,,
Oct-07,-68.57661111,77.96738889,Davis,Station electricity usage,140030,,kWh,,
Oct-07,-66.28180556,110.5276111,Casey,Station electricity usage,144838,,kWh,,
Oct-07,-54.61988889,158.861,Macquarie Island,Station electricity usage,36950,,kWh,,
Nov-07,-67.60269444,62.87380556,Mawson,Station electricity usage,76809,,kWh,,
Nov-07,-68.57661111,77.96738889,Davis,Station electricity usage,134377,,kWh,,
Nov-07,-66.28180556,110.5276111,Casey,Station electricity usage,122023,,kWh,,
Nov-07,-54.61988889,158.861,Macquarie Island,Station electricity usage,33955,,kWh,,
Dec-07,-67.60269444,62.87380556,Mawson,Station electricity usage,112781,,kWh,,
Dec-07,-68.57661111,77.96738889,Davis,Station electricity usage,96117,,kWh,,
Dec-07,-66.28180556,110.5276111,Casey,Station electricity usage,121830,,kWh,,
Dec-07,-54.61988889,158.861,Macquarie Island,Station electricity usage,12613,,kWh,,
Jan-08,-67.60269444,62.87380556,Mawson,Station electricity usage,82907,,kWh,,
Jan-08,-68.57661111,77.96738889,Davis,Station electricity usage,135791,,kWh,,
Jan-08,-66.28180556,110.5276111,Casey,Station electricity usage,118221,,kWh,,
Jan-08,-54.61988889,158.861,Macquarie Island,Station electricity usage,33809,,kWh,,
Feb-08,-67.60269444,62.87380556,Mawson,Station electricity usage,63367,,kWh,,
Feb-08,-68.57661111,77.96738889,Davis,Station electricity usage,137453,,kWh,,
Feb-08,-66.28180556,110.5276111,Casey,Station electricity usage,113313,,kWh,,
Feb-08,-54.61988889,158.861,Macquarie Island,Station electricity usage,34497,,kWh,,
Mar-08,-67.60269444,62.87380556,Mawson,Station electricity usage,73804,,kWh,,
Mar-08,-68.57661111,77.96738889,Davis,Station electricity usage,148468,,kWh,,
Mar-08,-66.28180556,110.5276111,Casey,Station electricity usage,124451,,kWh,,
Mar-08,-54.61988889,158.861,Macquarie Island,Station electricity usage,40735,,kWh,,
Apr-08,-67.60269444,62.87380556,Mawson,Station electricity usage,90628,,kWh,,
Apr-08,-68.57661111,77.96738889,Davis,Station electricity usage,143665,,kWh,,
Apr-08,-66.28180556,110.5276111,Casey,Station electricity usage,121323,,kWh,,
Apr-08,-54.61988889,158.861,Macquarie Island,Station electricity usage,37016,,kWh,,
May-08,-67.60269444,62.87380556,Mawson,Station electricity usage,68962,,kWh,,
May-08,-68.57661111,77.96738889,Davis,Station electricity usage,150340,,kWh,,
May-08,-66.28180556,110.5276111,Casey,Station electricity usage,102192,,kWh,,
May-08,-54.61988889,158.861,Macquarie Island,Station electricity usage,40376,,kWh,,
Jun-08,-67.60269444,62.87380556,Mawson,Station electricity usage,76519,,kWh,,
Jun-08,-68.57661111,77.96738889,Davis,Station electricity usage,146006,,kWh,,
Jun-08,-66.28180556,110.5276111,Casey,Station electricity usage,127442,,kWh,,
Jun-08,-54.61988889,158.861,Macquarie Island,Station electricity usage,44524,,kWh,,
Jul-08,-67.60269444,62.87380556,Mawson,Station electricity usage,106860,,kWh,,
Jul-08,-68.57661111,77.96738889,Davis,Station electricity usage,157276,,kWh,,
Jul-08,-66.28180556,110.5276111,Casey,Station electricity usage,143646,,kWh,,
Jul-08,-54.61988889,158.861,Macquarie Island,Station electricity usage,43066,,kWh,,
Aug-08,-67.60269444,62.87380556,Mawson,Station electricity usage,96750,,kWh,,
Aug-08,-68.57661111,77.96738889,Davis,Station electricity usage,170590,,kWh,,
Aug-08,-66.28180556,110.5276111,Casey,Station electricity usage,135216,,kWh,,
Aug-08,-54.61988889,158.861,Macquarie Island,Station electricity usage,45877,,kWh,,
Sep-08,-67.60269444,62.87380556,Mawson,Station electricity usage,94375,,kWh,,
Sep-08,-68.57661111,77.96738889,Davis,Station electricity usage,163108,,kWh,,
Sep-08,-66.28180556,110.5276111,Casey,Station electricity usage,130450,,kWh,,
Sep-08,-54.61988889,158.861,Macquarie Island,Station electricity usage,34695,,kWh,,
Oct-08,-67.60269444,62.87380556,Mawson,Station electricity usage,86962,,kWh,,
Oct-08,-68.57661111,77.96738889,Davis,Station electricity usage,152380,,kWh,,
Oct-08,-66.28180556,110.5276111,Casey,Station electricity usage,133727,,kWh,,
Oct-08,-54.61988889,158.861,Macquarie Island,Station electricity usage,45666,,kWh,,
Nov-08,-67.60269444,62.87380556,Mawson,Station electricity usage,70942,,kWh,,
Nov-08,-68.57661111,77.96738889,Davis,Station electricity usage,147089,,kWh,,
Nov-08,-66.28180556,110.5276111,Casey,Station electricity usage,114012,,kWh,,
Nov-08,-54.61988889,158.861,Macquarie Island,Station electricity usage,44834,,kWh,,
Dec-08,-67.60269444,62.87380556,Mawson,Station electricity usage,100425,,kWh,,
Dec-08,-68.57661111,77.96738889,Davis,Station electricity usage,142876,,kWh,,
Dec-08,-66.28180556,110.5276111,Casey,Station electricity usage,127615,,kWh,,
Dec-08,-54.61988889,158.861,Macquarie Island,Station electricity usage,42730,,kWh,,
Jan-09,-67.60269444,62.87380556,Mawson,Station electricity usage,91949,,kWh,,
Jan-09,-68.57661111,77.96738889,Davis,Station electricity usage,145516,,kWh,,
Jan-09,-66.28180556,110.5276111,Casey,Station electricity usage,144673,,kWh,,
Jan-09,-54.61988889,158.861,Macquarie Island,Station electricity usage,42787,,kWh,,
Feb-09,-67.60269444,62.87380556,Mawson,Station electricity usage,75518,,kWh,,
Feb-09,-68.57661111,77.96738889,Davis,Station electricity usage,141741,,kWh,,
Feb-09,-66.28180556,110.5276111,Casey,Station electricity usage,117601,,kWh,,
Feb-09,-54.61988889,158.861,Macquarie Island,Station electricity usage,40048,,kWh,,
Mar-09,-67.60269444,62.87380556,Mawson,Station electricity usage,59851,,kWh,,
Mar-09,-68.57661111,77.96738889,Davis,Station electricity usage,148394,,kWh,,
Mar-09,-66.28180556,110.5276111,Casey,Station electricity usage,117455,,kWh,,
Mar-09,-54.61988889,158.861,Macquarie Island,Station electricity usage,46954,,kWh,,
Apr-09,-67.60269444,62.87380556,Mawson,Station electricity usage,82341,,kWh,,
Apr-09,-68.57661111,77.96738889,Davis,Station electricity usage,150159,,kWh,,
Apr-09,-66.28180556,110.5276111,Casey,Station electricity usage,137948,,kWh,,
Apr-09,-54.61988889,158.861,Macquarie Island,Station electricity usage,39850,,kWh,,
May-09,-67.60269444,62.87380556,Mawson,Station electricity usage,99844,,kWh,,
May-09,-68.57661111,77.96738889,Davis,Station electricity usage,157327,,kWh,,
May-09,-66.28180556,110.5276111,Casey,Station electricity usage,130417,,kWh,,
May-09,-54.61988889,158.861,Macquarie Island,Station electricity usage,41143,,kWh,,
Jun-09,-67.60269444,62.87380556,Mawson,Station electricity usage,102800,,kWh,,
Jun-09,-68.57661111,77.96738889,Davis,Station electricity usage,156766,,kWh,,
Jun-09,-66.28180556,110.5276111,Casey,Station electricity usage,127666,,kWh,,
Jun-09,-54.61988889,158.861,Macquarie Island,Station electricity usage,37308,,kWh,,
Jul-09,-67.60269444,62.87380556,Mawson,Station electricity usage,102548,,kWh,,
Jul-09,-68.57661111,77.96738889,Davis,Station electricity usage,165040,,kWh,,
Jul-09,-66.28180556,110.5276111,Casey,Station electricity usage,128802,,kWh,,
Jul-09,-54.61988889,158.861,Macquarie Island,Station electricity usage,42368,,kWh,,
Aug-09,-67.60269444,62.87380556,Mawson,Station electricity usage,113652,,kWh,,
Aug-09,-68.57661111,77.96738889,Davis,Station electricity usage,170989,,kWh,,
Aug-09,-66.28180556,110.5276111,Casey,Station electricity usage,130246,,kWh,,
Aug-09,-54.61988889,158.861,Macquarie Island,Station electricity usage,41783,,kWh,,
Sep-09,-67.60269444,62.87380556,Mawson,Station electricity usage,92585,,kWh,,
Sep-09,-68.57661111,77.96738889,Davis,Station electricity usage,157431,,kWh,,
Sep-09,-66.28180556,110.5276111,Casey,Station electricity usage,126119,,kWh,,
Sep-09,-54.61988889,158.861,Macquarie Island,Station electricity usage,39411,,kWh,,
Oct-09,-67.60269444,62.87380556,Mawson,Station electricity usage,91088,,kWh,,
Oct-09,-68.57661111,77.96738889,Davis,Station electricity usage,160286,,kWh,,
Oct-09,-66.28180556,110.5276111,Casey,Station electricity usage,124767,,kWh,,
Oct-09,-54.61988889,158.861,Macquarie Island,Station electricity usage,45121,,kWh,,
Nov-09,-67.60269444,62.87380556,Mawson,Station electricity usage,74096,,kWh,,
Nov-09,-68.57661111,77.96738889,Davis,Station electricity usage,150096,,kWh,,
Nov-09,-66.28180556,110.5276111,Casey,Station electricity usage,125415,,kWh,,
Nov-09,-54.61988889,158.861,Macquarie Island,Station electricity usage,42718,,kWh,,
Dec-09,-67.60269444,62.87380556,Mawson,Station electricity usage,15005,,kWh,,
Dec-09,-68.57661111,77.96738889,Davis,Station electricity usage,139745,,kWh,,
Dec-09,-66.28180556,110.5276111,Casey,Station electricity usage,125458,,kWh,,
Dec-09,-54.61988889,158.861,Macquarie Island,Station electricity usage,40355,,kWh,,
Jan-10,-67.60269444,62.87380556,Mawson,Station electricity usage,62785,,kWh,,
Jan-10,-68.57661111,77.96738889,Davis,Station electricity usage,158956,,kWh,,
Jan-10,-66.28180556,110.5276111,Casey,Station electricity usage,131504,,kWh,,
Jan-10,-54.61988889,158.861,Macquarie Island,Station electricity usage,35225,,kWh,,
Feb-10,-67.60269444,62.87380556,Mawson,Station electricity usage,40010,,kWh,,
Feb-10,-68.57661111,77.96738889,Davis,Station electricity usage,145330,,kWh,,
Feb-10,-66.28180556,110.5276111,Casey,Station electricity usage,140120,,kWh,,
Feb-10,-54.61988889,158.861,Macquarie Island,Station electricity usage,34271,,kWh,,
Mar-10,-67.60269444,62.87380556,Mawson,Station electricity usage,55219,,kWh,,
Mar-10,-68.57661111,77.96738889,Davis,Station electricity usage,170048,,kWh,,
Mar-10,-66.28180556,110.5276111,Casey,Station electricity usage,118779,,kWh,,
Mar-10,-54.61988889,158.861,Macquarie Island,Station electricity usage,40116,,kWh,,
Apr-10,-67.60269444,62.87380556,Mawson,Station electricity usage,81130,,kWh,,
Apr-10,-68.57661111,77.96738889,Davis,Station electricity usage,164944,,kWh,,
Apr-10,-66.28180556,110.5276111,Casey,Station electricity usage,123378,,kWh,,
Apr-10,-54.61988889,158.861,Macquarie Island,Station electricity usage,40766,,kWh,,
May-10,-67.60269444,62.87380556,Mawson,Station electricity usage,72648,,kWh,,
May-10,-68.57661111,77.96738889,Davis,Station electricity usage,177124,,kWh,,
May-10,-66.28180556,110.5276111,Casey,Station electricity usage,135718,,kWh,,
May-10,-54.61988889,158.861,Macquarie Island,Station electricity usage,41033,,kWh,,
Jun-10,-67.60269444,62.87380556,Mawson,Station electricity usage,86337,,kWh,,
Jun-10,-68.57661111,77.96738889,Davis,Station electricity usage,164426,,kWh,,
Jun-10,-66.28180556,110.5276111,Casey,Station electricity usage,137194,,kWh,,
Jun-10,-54.61988889,158.861,Macquarie Island,Station electricity usage,43460,,kWh,,
Jul-10,-67.60269444,62.87380556,Mawson,Station electricity usage,96318,,kWh,,
Jul-10,-68.57661111,77.96738889,Davis,Station electricity usage,180660,,kWh,,
Jul-10,-66.28180556,110.5276111,Casey,Station electricity usage,135119,,kWh,,
Jul-10,-54.61988889,158.861,Macquarie Island,Station electricity usage,49882,,kWh,,
Aug-10,-67.60269444,62.87380556,Mawson,Station electricity usage,100563,,kWh,,
Aug-10,-68.57661111,77.96738889,Davis,Station electricity usage,186312,,kWh,,
Aug-10,-66.28180556,110.5276111,Casey,Station electricity usage,136818,,kWh,,
Aug-10,-54.61988889,158.861,Macquarie Island,Station electricity usage,47082,,kWh,,
Sep-10,-67.60269444,62.87380556,Mawson,Station electricity usage,95057,,kWh,,
Sep-10,-68.57661111,77.96738889,Davis,Station electricity usage,172310,,kWh,,
Sep-10,-66.28180556,110.5276111,Casey,Station electricity usage,128200,,kWh,,
Sep-10,-54.61988889,158.861,Macquarie Island,Station electricity usage,44262,,kWh,,
Oct-10,-67.60269444,62.87380556,Mawson,Station electricity usage,90676,,kWh,,
Oct-10,-68.57661111,77.96738889,Davis,Station electricity usage,177479,,kWh,,
Oct-10,-66.28180556,110.5276111,Casey,Station electricity usage,132530,,kWh,,
Oct-10,-54.61988889,158.861,Macquarie Island,Station electricity usage,44414,,kWh,,
Nov-10,-67.60269444,62.87380556,Mawson,Station electricity usage,93361,,kWh,,
Nov-10,-68.57661111,77.96738889,Davis,Station electricity usage,160000,,kWh,,
Nov-10,-66.28180556,110.5276111,Casey,Station electricity usage,131558,,kWh,,
Nov-10,-54.61988889,158.861,Macquarie Island,Station electricity usage,45041,,kWh,,
Dec-10,-67.60269444,62.87380556,Mawson,Station electricity usage,69394,,kWh,,
Dec-10,-68.57661111,77.96738889,Davis,Station electricity usage,154003,,kWh,,
Dec-10,-66.28180556,110.5276111,Casey,Station electricity usage,134489,,kWh,,
Dec-10,-54.61988889,158.861,Macquarie Island,Station electricity usage,33831,,kWh,,
Jan-11,-67.60269444,62.87380556,Mawson,Station electricity usage,76358,,kWh,,
Jan-11,-68.57661111,77.96738889,Davis,Station electricity usage,185750,,kWh,,
Jan-11,-66.28180556,110.5276111,Casey,Station electricity usage,129650,,kWh,,
Jan-11,-54.61988889,158.861,Macquarie Island,Station electricity usage,31948,,kWh,,
Feb-11,-67.60269444,62.87380556,Mawson,Station electricity usage,76580,,kWh,,
Feb-11,-68.57661111,77.96738889,Davis,Station electricity usage,170410,,kWh,,
Feb-11,-66.28180556,110.5276111,Casey,Station electricity usage,121164,,kWh,,
Feb-11,-54.61988889,158.861,Macquarie Island,Station electricity usage,40814,,kWh,,
Mar-11,-67.60269444,62.87380556,Mawson,Station electricity usage,80659,,kWh,,
Mar-11,-68.57661111,77.96738889,Davis,Station electricity usage,185318,,kWh,,
Mar-11,-66.28180556,110.5276111,Casey,Station electricity usage,146782,,kWh,,
Mar-11,-54.61988889,158.861,Macquarie Island,Station electricity usage,47240,,kWh,,
Apr-11,-67.60269444,62.87380556,Mawson,Station electricity usage,103351,,kWh,,
Apr-11,-68.57661111,77.96738889,Davis,Station electricity usage,174654,,kWh,,
Apr-11,-66.28180556,110.5276111,Casey,Station electricity usage,147556,,kWh,,
Apr-11,-54.61988889,158.861,Macquarie Island,Station electricity usage,50301,,kWh,,
May-11,-67.60269444,62.87380556,Mawson,Station electricity usage,118705,,kWh,,
May-11,-68.57661111,77.96738889,Davis,Station electricity usage,156577,,kWh,,
May-11,-66.28180556,110.5276111,Casey,Station electricity usage,130459,,kWh,,
May-11,-54.61988889,158.861,Macquarie Island,Station electricity usage,50288,,kWh,,
Jun-11,-67.60269444,62.87380556,Mawson,Station electricity usage,103423,,kWh,,
Jun-11,-68.57661111,77.96738889,Davis,Station electricity usage,197103,,kWh,,
Jun-11,-66.28180556,110.5276111,Casey,Station electricity usage,138175,,kWh,,
Jun-11,-54.61988889,158.861,Macquarie Island,Station electricity usage,50809,,kWh,,
Jul-11,-67.60269444,62.87380556,Mawson,Station electricity usage,116278,,kWh,,
Jul-11,-68.57661111,77.96738889,Davis,Station electricity usage,160321,,kWh,,
Jul-11,-66.28180556,110.5276111,Casey,Station electricity usage,142697,,kWh,,
Jul-11,-54.61988889,158.861,Macquarie Island,Station electricity usage,57130,,kWh,,
Aug-11,-67.60269444,62.87380556,Mawson,Station electricity usage,94604,,kWh,,
Aug-11,-68.57661111,77.96738889,Davis,Station electricity usage,194624,,kWh,,
Aug-11,-66.28180556,110.5276111,Casey,Station electricity usage,141593,,kWh,,
Aug-11,-54.61988889,158.861,Macquarie Island,Station electricity usage,58097,,kWh,,
Sep-11,-67.60269444,62.87380556,Mawson,Station electricity usage,105516,,kWh,,
Sep-11,-68.57661111,77.96738889,Davis,Station electricity usage,189535,,kWh,,
Sep-11,-66.28180556,110.5276111,Casey,Station electricity usage,144317,,kWh,,
Sep-11,-54.61988889,158.861,Macquarie Island,Station electricity usage,49792,,kWh,,
Oct-11,-67.60269444,62.87380556,Mawson,Station electricity usage,126780,,kWh,,
Oct-11,-68.57661111,77.96738889,Davis,Station electricity usage,186464,,kWh,,
Oct-11,-66.28180556,110.5276111,Casey,Station electricity usage,140099,,kWh,,
Oct-11,-54.61988889,158.861,Macquarie Island,Station electricity usage,50879,,kWh,,
Nov-11,-67.60269444,62.87380556,Mawson,Station electricity usage,92203,,kWh,,
Nov-11,-68.57661111,77.96738889,Davis,Station electricity usage,171000,,kWh,,
Nov-11,-66.28180556,110.5276111,Casey,Station electricity usage,131073,,kWh,,
Nov-11,-54.61988889,158.861,Macquarie Island,Station electricity usage,48117,,kWh,,
Dec-11,-67.60269444,62.87380556,Mawson,Station electricity usage,107910,,kWh,,
Dec-11,-68.57661111,77.96738889,Davis,Station electricity usage,185456,,kWh,,
Dec-11,-66.28180556,110.5276111,Casey,Station electricity usage,128137,,kWh,,
Dec-11,-54.61988889,158.861,Macquarie Island,Station electricity usage,50110,,kWh,,
Jan-12,-67.60269444,62.87380556,Mawson,Station electricity usage,83209,,kWh,,
Jan-12,-68.57661111,77.96738889,Davis,Station electricity usage,170340,,kWh,,
Jan-12,-66.28180556,110.5276111,Casey,Station electricity usage,129625,,kWh,,
Jan-12,-54.61988889,158.861,Macquarie Island,Station electricity usage,49230,,kWh,,
Feb-12,-67.60269444,62.87380556,Mawson,Station electricity usage,68022,,kWh,,
Feb-12,-68.57661111,77.96738889,Davis,Station electricity usage,163791,,kWh,,
Feb-12,-66.28180556,110.5276111,Casey,Station electricity usage,140363,,kWh,,
Feb-12,-54.61988889,158.861,Macquarie Island,Station electricity usage,47590,,kWh,,
Mar-12,-67.60269444,62.87380556,Mawson,Station electricity usage,84057,,kWh,,
Mar-12,-68.57661111,77.96738889,Davis,Station electricity usage,176748,,kWh,,
Mar-12,-66.28180556,110.5276111,Casey,Station electricity usage,137386,,kWh,,
Mar-12,-54.61988889,158.861,Macquarie Island,Station electricity usage,52385,,kWh,,
Apr-12,-67.60269444,62.87380556,Mawson,Station electricity usage,110077,,kWh,,
Apr-12,-68.57661111,77.96738889,Davis,Station electricity usage,160856,,kWh,,
Apr-12,-66.28180556,110.5276111,Casey,Station electricity usage,131814,,kWh,,
Apr-12,-54.61988889,158.861,Macquarie Island,Station electricity usage,49210,,kWh,,
May-12,-67.60269444,62.87380556,Mawson,Station electricity usage,121215,,kWh,,
May-12,-68.57661111,77.96738889,Davis,Station electricity usage,174460,,kWh,,
May-12,-66.28180556,110.5276111,Casey,Station electricity usage,149454,,kWh,,
May-12,-54.61988889,158.861,Macquarie Island,Station electricity usage,57729,,kWh,,
Jun-12,-67.60269444,62.87380556,Mawson,Station electricity usage,105476,,kWh,,
Jun-12,-68.57661111,77.96738889,Davis,Station electricity usage,174460,,kWh,,
Jun-12,-66.28180556,110.5276111,Casey,Station electricity usage,147825,,kWh,,
Jun-12,-54.61988889,158.861,Macquarie Island,Station electricity usage,58890,,kWh,,
Jul-12,-67.60269444,62.87380556,Mawson,Station electricity usage,122837,,kWh,,
Jul-12,-68.57661111,77.96738889,Davis,Station electricity usage,176894,,kWh,,
Jul-12,-66.28180556,110.5276111,Casey,Station electricity usage,154361,,kWh,,
Jul-12,-54.61988889,158.861,Macquarie Island,Station electricity usage,57479,,kWh,,
Aug-12,-67.60269444,62.87380556,Mawson,Station electricity usage,109183,,kWh,,
Aug-12,-68.57661111,77.96738889,Davis,Station electricity usage,176620,,kWh,,
Aug-12,-66.28180556,110.5276111,Casey,Station electricity usage,145450,,kWh,,
Aug-12,-54.61988889,158.861,Macquarie Island,Station electricity usage,55965,,kWh,,
Sep-12,-67.60269444,62.87380556,Mawson,Station electricity usage,112144,,kWh,,
Sep-12,-68.57661111,77.96738889,Davis,Station electricity usage,167984,,kWh,,
Sep-12,-66.28180556,110.5276111,Casey,Station electricity usage,107634,,kWh,,
Sep-12,-54.61988889,158.861,Macquarie Island,Station electricity usage,56395,,kWh,,
Oct-12,-67.60269444,62.87380556,Mawson,Station electricity usage,115189,,kWh,,
Oct-12,-68.57661111,77.96738889,Davis,Station electricity usage,164266,,kWh,,
Oct-12,-66.28180556,110.5276111,Casey,Station electricity usage,139552,,kWh,,
Oct-12,-54.61988889,158.861,Macquarie Island,Station electricity usage,59410,,kWh,,
Nov-12,-67.60269444,62.87380556,Mawson,Station electricity usage,76173,,kWh,,
Nov-12,-68.57661111,77.96738889,Davis,Station electricity usage,145065,,kWh,,
Nov-12,-66.28180556,110.5276111,Casey,Station electricity usage,131884,,kWh,,
Nov-12,-54.61988889,158.861,Macquarie Island,Station electricity usage,53330,,kWh,,
Dec-12,-67.60269444,62.87380556,Mawson,Station electricity usage,86123,,kWh,,
Dec-12,-68.57661111,77.96738889,Davis,Station electricity usage,92439,,kWh,,
Dec-12,-66.28180556,110.5276111,Casey,Station electricity usage,233055,,kWh,,
Dec-12,-54.61988889,158.861,Macquarie Island,Station electricity usage,53855,,kWh,,
Jan-13,-67.60269444,62.87380556,Mawson,Station electricity usage,70102,,kWh,,
Jan-13,-68.57661111,77.96738889,Davis,Station electricity usage,116176,,kWh,,
Jan-13,-66.28180556,110.5276111,Casey,Station electricity usage,155156,,kWh,,
Jan-13,-54.61988889,158.861,Macquarie Island,Station electricity usage,50995,,kWh,,
Feb-13,-67.60269444,62.87380556,Mawson,Station electricity usage,72344,,kWh,,
Feb-13,-68.57661111,77.96738889,Davis,Station electricity usage,125223,,kWh,,
Feb-13,-66.28180556,110.5276111,Casey,Station electricity usage,127949,,kWh,,
Feb-13,-54.61988889,158.861,Macquarie Island,Station electricity usage,47365,,kWh,,
Mar-13,-67.60269444,62.87380556,Mawson,Station electricity usage,92241,,kWh,,
Mar-13,-68.57661111,77.96738889,Davis,Station electricity usage,147713,,kWh,,
Mar-13,-66.28180556,110.5276111,Casey,Station electricity usage,130367,,kWh,,
Mar-13,-54.61988889,158.861,Macquarie Island,Station electricity usage,48890,,kWh,,
Apr-13,-67.60269444,62.87380556,Mawson,Station electricity usage,101461,,kWh,,
Apr-13,-68.57661111,77.96738889,Davis,Station electricity usage,147251,,kWh,,
Apr-13,-66.28180556,110.5276111,Casey,Station electricity usage,150684,,kWh,,
Apr-13,-54.61988889,158.861,Macquarie Island,Station electricity usage,46433,,kWh,,
May-13,-67.60269444,62.87380556,Mawson,Station electricity usage,117848,,kWh,,
May-13,-68.57661111,77.96738889,Davis,Station electricity usage,154235,,kWh,,
May-13,-66.28180556,110.5276111,Casey,Station electricity usage,168028,,kWh,,
May-13,-54.61988889,158.861,Macquarie Island,Station electricity usage,55335,,kWh,,
Jun-13,-67.60269444,62.87380556,Mawson,Station electricity usage,107577,,kWh,,
Jun-13,-68.57661111,77.96738889,Davis,Station electricity usage,155709,,kWh,,
Jun-13,-66.28180556,110.5276111,Casey,Station electricity usage,164790,,kWh,,
Jun-13,-54.61988889,158.861,Macquarie Island,Station electricity usage,55430,,kWh,,
Jul-13,-67.60269444,62.87380556,Mawson,Station electricity usage,106896,,kWh,,
Jul-13,-68.57661111,77.96738889,Davis,Station electricity usage,156697,,kWh,,
Jul-13,-66.28180556,110.5276111,Casey,Station electricity usage,181834,,kWh,,
Jul-13,-54.61988889,158.861,Macquarie Island,Station electricity usage,56715,,kWh,,
Aug-13,-67.60269444,62.87380556,Mawson,Station electricity usage,98738,,kWh,,
Aug-13,-68.57661111,77.96738889,Davis,Station electricity usage,159826,,kWh,,
Aug-13,-66.28180556,110.5276111,Casey,Station electricity usage,190234,,kWh,,
Aug-13,-54.61988889,158.861,Macquarie Island,Station electricity usage,50970,,kWh,,
Sep-13,-67.60269444,62.87380556,Mawson,Station electricity usage,86710,,kWh,,
Sep-13,-68.57661111,77.96738889,Davis,Station electricity usage,147740,,kWh,,
Sep-13,-66.28180556,110.5276111,Casey,Station electricity usage,149448,,kWh,,
Sep-13,-54.61988889,158.861,Macquarie Island,Station electricity usage,51050,,kWh,,
Oct-13,-67.60269444,62.87380556,Mawson,Station electricity usage,84054,,kWh,,
Oct-13,-68.57661111,77.96738889,Davis,Station electricity usage,153588,,kWh,,
Oct-13,-66.28180556,110.5276111,Casey,Station electricity usage,105255,,kWh,,
Oct-13,-54.61988889,158.861,Macquarie Island,Station electricity usage,50245,,kWh,,
Nov-13,-67.60269444,62.87380556,Mawson,Station electricity usage,109484,,kWh,,
Nov-13,-68.57661111,77.96738889,Davis,Station electricity usage,146643,,kWh,,
Nov-13,-66.28180556,110.5276111,Casey,Station electricity usage,89563,,kWh,,
Nov-13,-54.61988889,158.861,Macquarie Island,Station electricity usage,48470,,kWh,,
Dec-13,-67.60269444,62.87380556,Mawson,Station electricity usage,129031,,kWh,,
Dec-13,-68.57661111,77.96738889,Davis,Station electricity usage,78671,,kWh,,
Dec-13,-66.28180556,110.5276111,Casey,Station electricity usage,146086,,kWh,,
Dec-13,-54.61988889,158.861,Macquarie Island,Station electricity usage,48500,,kWh,,
Jan-14,-67.60269444,62.87380556,Mawson,Station electricity usage,91568,,kWh,,
Jan-14,-68.57661111,77.96738889,Davis,Station electricity usage,170551,,kWh,,
Jan-14,-66.28180556,110.5276111,Casey,Station electricity usage,93133,,kWh,,
Jan-14,-54.61988889,158.861,Macquarie Island,Station electricity usage,48953,,kWh,,
