-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN
1995,11,17,6.3924
1995,11,18,6.371
1995,11,19,7.7333
1995,11,20,8.1271
1995,11,21,7.7054
1995,11,22,7.6685
1995,11,23,7.6207
1995,11,24,8.2906
1995,11,25,8.8466
1995,11,26,8.8531
1995,11,27,7.644
1995,11,28,8.9098
1995,11,29,8.3078
1995,11,30,7.369
1995,12,1,6.3934
1995,12,2,7.5305
1995,12,3,7.9058
1995,12,4,6.0936
1995,12,5,9.0598
1995,12,6,8.4991
1995,12,7,7.4563
1995,12,8,8.8231
1995,12,9,8.0395
1995,12,10,9.1039
1995,12,11,7.3661
1995,12,12,7.0687
1995,12,13,6.3319
1995,12,14,5.2512
1995,12,15,5.4151
1995,12,16,8.1643
1995,12,17,6.8083
1995,12,18,9.1644
1995,12,19,9.2354
1995,12,20,9.0338
1995,12,21,9.547
1995,12,22,9.7745
1995,12,23,8.8522
1995,12,24,6.9394
1995,12,25,7.77
1995,12,26,8.7934
1995,12,27,8.3011
1995,12,28,8.1139
1995,12,29,8.6597
1995,12,30,8.6731
1995,12,31,9.1061
1996,1,1,9.5882
1996,1,2,6.679
1996,1,3,7.2706
1996,1,4,8.5457
1996,1,5,9.5374
1996,1,6,7.1047
1996,1,7,8.0215
1996,1,8,8.2606
1996,1,9,8.1818
1996,1,10,6.2897
1996,1,11,4.3351
1996,1,12,6.6012
1996,1,13,6.2688
1996,1,14,8.6957
1996,1,15,8.0748
1996,1,16,6.6984
1996,1,17,8.3916
1996,1,18,6.7968
1996,1,19,4.3968
1996,1,20,6.0096
1996,1,21,8.2622
1996,1,22,7.9279
1996,1,23,6.3461
1996,1,24,7.536
1996,1,25,7.9123
1996,1,26,5.7353
1996,1,27,5.9002
1996,1,28,4.2262
1996,1,29,3.9137
1996,1,30,7.6697
1996,1,31,6.7313
1996,2,1,7.2605
1996,2,2,7.8624
1996,2,3,5.3662
1996,2,4,6.2035
1996,2,5,3.0127
1996,2,6,6.9233
1996,2,7,6.7642
1996,2,8,6.7598
1996,2,9,5.0827
1996,2,10,4.9915
1996,2,11,4.0956
1996,2,12,5.5488
1996,2,13,6.757
1996,2,14,2.5798
1996,2,15,4.0188
1996,2,16,5.9136
1996,2,17,3.8923
1996,2,18,5.2615
1996,2,19,3.9574
1996,2,20,5.5373
1996,2,21,4.9322
1996,2,22,5.616
1996,2,23,2.4418
1996,2,24,2.3249
1996,2,25,6.2777
1996,2,26,4.4213
1996,2,27,3.9655
1996,2,28,3.9343
1996,2,29,4.1054
1996,3,1,3.833
1996,3,2,4.1782
1996,3,3,5.2063
1996,3,4,3.8779
1996,3,5,3.6127
1996,3,6,3.9641
1996,3,7,4.0466
1996,3,8,2.1922
1996,3,9,3.4375
1996,3,10,2.629
1996,3,11,2.267
1996,3,12,3.0377
1996,3,13,1.8437
1996,3,14,2.6098
1996,3,15,3.121
1996,3,16,2.3652
1996,3,17,3.1426
1996,3,18,2.8896
1996,3,19,3.1464
1996,3,20,1.5816
1996,3,21,2.6213
1996,3,22,2.5404
1996,3,23,1.8578
1996,3,24,1.8732
1996,3,25,2.1322
1996,3,26,2.8418
1996,3,27,1.4748
1996,3,28,1.4258
1996,3,29,1.295
1996,3,30,1.3421
1996,3,31,0.5191
1996,4,1,1.3716
1996,4,2,1.6313
1996,4,3,1.032
1996,4,4,0.4085
1996,4,5,1.1227
1996,4,6,1.5814
1996,4,7,1.368
1996,4,8,1.4381
1996,4,9,1.4467
1996,4,10,1.3553
1996,4,11,1.3217
1996,4,12,1.2694
1996,4,13,1.152
1996,4,14,1.1422
1996,4,15,0.996
1996,4,16,0.9365
1996,4,17,0.775
1996,4,18,0.9202
1996,4,19,0.7327
1996,4,20,0.7318
1996,4,21,0.6461
1996,4,22,0.6103
1996,4,23,0.6432
1996,4,24,0.6014
1996,4,25,0.5326
1996,4,26,0.4906
1996,4,27,0.4495
1996,4,28,0.4313
1996,4,29,0.3797
1996,4,30,0.3535
1996,5,1,0.3252
1996,5,2,0.2993
1996,5,3,0.2654
1996,5,4,0.2582
1996,5,5,0.223
1996,5,6,0.2174
1996,5,7,0.1966
1996,5,8,0.1994
1996,5,9,0.145
1996,5,10,0.139
1996,5,11,0.1459
1996,5,12,0.1202
1996,5,13,0.1121
1996,5,14,0.1037
1996,5,15,0.0838
1996,5,16,0.0924
1996,5,17,0.0818
1996,5,18,0.0725
1996,5,19,0.0646
1996,5,20,0.0581
1996,5,21,0.0518
1996,5,22,0.049
1996,5,23,0.0386
1996,5,24,0.029
1996,5,25,0.0221
1996,5,26,0.0194
1996,5,27,0.0166
1996,5,28,0.013
1996,5,29,0.0103
1996,5,30,0.007
1996,5,31,0.0048
1996,6,1,0.0048
1996,6,2,0.0014
1996,6,3,0.0012
1996,6,4,0.0012
1996,6,5,0.001
1996,6,6,0.001
1996,6,7,0.0007
1996,6,8,0.0007
1996,6,9,0.0007
1996,6,10,0.0005
1996,6,11,0.0005
1996,6,12,0.0002
1996,6,13,0.0002
1996,6,14,0.0
1996,6,15,0.0
1996,6,16,0.0
1996,6,17,0.0
1996,6,18,0.0
1996,6,19,0.0
1996,6,20,0.0
1996,6,21,0.0
1996,6,22,0.0
1996,6,23,0.0
1996,6,24,0.0
1996,6,25,0.0
1996,6,26,0.0
1996,6,27,0.0
1996,6,28,0.0
1996,6,29,0.0
1996,6,30,0.0
1996,7,1,0.0
1996,7,2,0.0
1996,7,3,0.0
1996,7,4,0.0
1996,7,5,0.0
1996,7,6,0.0
1996,7,7,0.0
1996,7,8,0.0
1996,7,9,0.0
1996,7,10,0.0
1996,7,11,0.0029
1996,7,12,0.0067
1996,7,13,0.0094
1996,7,14,0.0094
1996,7,15,0.012
1996,7,16,0.0144
1996,7,17,0.017
1996,7,18,0.0247
1996,7,19,0.036
1996,7,20,0.0415
1996,7,21,0.0518
1996,7,22,0.0502
1996,7,23,0.059
1996,7,24,0.0703
1996,7,25,0.0691
1996,7,26,0.0718
1996,7,27,0.0814
1996,7,28,0.0838
1996,7,29,0.1042
1996,7,30,0.1265
1996,7,31,0.1147
1996,8,1,0.1447
1996,8,2,0.1692
1996,8,3,0.1692
1996,8,4,0.2227
1996,8,5,0.2513
1996,8,6,0.2503
1996,8,7,0.2813
1996,8,8,0.2503
1996,8,9,0.2854
1996,8,10,0.3154
1996,8,11,0.2885
1996,8,12,0.3943
1996,8,13,0.4114
1996,8,14,0.4903
1996,8,15,0.4694
1996,8,16,0.4678
1996,8,17,0.4735
1996,8,18,0.564
1996,8,19,0.6161
1996,8,20,0.6799
1996,8,21,0.7294
1996,8,22,0.8186
1996,8,23,0.8976
1996,8,24,0.9108
1996,8,25,0.9216
1996,8,26,1.2415
1996,8,27,1.195
1996,8,28,1.2998
1996,8,29,1.4477
1996,8,30,1.1966
1996,8,31,1.2324
1996,9,1,1.5883
1996,9,2,1.6382
1996,9,3,2.1055
1996,9,4,1.9152
1996,9,5,2.2032
1996,9,6,1.9908
1996,9,7,1.7842
1996,9,8,1.0726
1996,9,9,0.8369
1996,9,10,2.2752
1996,9,11,1.5504
1996,9,12,2.411
1996,9,13,2.1031
1996,9,14,2.5094
1996,9,15,2.3712
1996,9,16,2.6374
1996,9,17,2.5476
1996,9,18,3.0341
1996,9,19,3.0451
1996,9,20,3.5304
1996,9,21,1.8002
1996,9,22,4.0394
1996,9,23,4.187
1996,9,24,2.6501
1996,9,25,2.971
1996,9,26,3.7973
1996,9,27,2.1235
1996,9,28,4.8214
1996,9,29,3.9768
1996,9,30,4.0608
1996,10,1,5.1103
1996,10,2,5.3808
1996,10,3,3.8614
1996,10,4,3.929
1996,10,5,5.0191
1996,10,6,5.4298
1996,10,7,5.0117
1996,10,8,4.2732
1996,10,9,4.5094
1996,10,10,6.0089
1996,10,11,3.8054
1996,10,12,2.8606
1996,10,13,5.1626
1996,10,14,4.0342
1996,10,15,4.4834
1996,10,16,6.0175
1996,10,17,6.5206
1996,10,18,6.569
1996,10,19,6.2064
1996,10,20,7.6471
1996,10,21,4.8158
1996,10,22,5.37
1996,10,23,5.6952
1996,10,24,6.582
1996,10,25,6.3274
1996,10,26,5.8015
1996,10,27,6.7656
1996,10,28,6.1349
1996,10,29,6.7039
1996,10,30,6.0367
1996,10,31,5.411
1996,11,1,5.994
1996,11,2,8.323
1996,11,3,8.291
1996,11,4,7.687
1996,11,5,8.4425
1996,11,6,6.9386
1996,11,7,8.358
1996,11,8,7.6116
1996,11,9,7.8782
1996,11,10,8.603
1996,11,11,8.6676
1996,11,12,8.2862
1996,11,13,5.5286
1996,11,14,5.035
1996,11,15,7.7431
1996,11,16,8.6539
1996,11,17,8.6434
1996,11,18,7.3572
1996,11,19,8.4806
1996,11,20,9.1169
1996,11,21,8.3172
1996,11,22,8.9825
1996,11,23,8.5764
1996,11,24,9.1769
1996,11,25,9.2726
1996,11,26,8.1384
1996,11,27,7.0802
1996,11,28,7.5845
1996,11,29,9.1745
1996,11,30,9.3689
1996,12,1,8.1002
1996,12,2,8.591
1996,12,3,9.144
1996,12,4,9.3382
1996,12,5,9.3504
1996,12,6,9.6919
1996,12,7,9.383
1996,12,8,8.5051
1996,12,9,7.9675
1996,12,10,8.2382
1996,12,11,7.9284
1996,12,12,7.9502
1996,12,13,9.3521
1996,12,14,8.1142
1996,12,15,9.4032
1996,12,16,9.2885
1996,12,17,8.2538
1996,12,18,9.1438
1996,12,19,9.4034
1996,12,20,6.6694
1996,12,21,7.9075
1996,12,22,7.956
1996,12,23,6.9696
1996,12,24,8.125
1996,12,25,8.7396
1996,12,26,8.8716
1996,12,27,8.0011
1996,12,28,9.0698
1996,12,29,6.5618
1996,12,30,8.1994
1996,12,31,7.9783
1997,1,1,7.9327
1997,1,2,8.4703
1997,1,3,9.7433
1997,1,4,9.271
1997,1,5,9.097
1997,1,6,9.3749
1997,1,7,8.7499
1997,1,8,7.3099
1997,1,9,6.2429
1997,1,10,7.1746
1997,1,11,9.1464
1997,1,12,9.0238
1997,1,13,6.8316
1997,1,14,8.0378
1997,1,15,7.0308
1997,1,16,8.5267
1997,1,17,7.83
1997,1,18,5.6532
1997,1,19,6.0871
1997,1,20,8.1919
1997,1,21,8.622
1997,1,22,8.7223
1997,1,23,7.2401
1997,1,24,5.4091
1997,1,25,4.8689
1997,1,26,6.4553
1997,1,27,7.1935
1997,1,28,6.5971
1997,1,29,8.2142
1997,1,30,7.7878
1997,1,31,5.5819
1997,2,1,6.9358
1997,2,2,7.7789
1997,2,3,5.4506
1997,2,4,7.5684
1997,2,5,5.1977
1997,2,6,5.3287
1997,2,7,5.917
1997,2,8,7.0994
1997,2,9,4.7556
1997,2,10,5.5627
1997,2,11,6.9408
1997,2,12,6.0718
1997,2,13,5.4768
1997,2,14,4.6438
1997,2,15,5.616
1997,2,16,6.6425
1997,2,17,4.8343
1997,2,18,4.453
1997,2,19,5.154
1997,2,20,2.9479
1997,2,21,6.3905
1997,2,22,2.2591
1997,2,23,2.0141
1997,2,24,4.8823
1997,2,25,5.1156
1997,2,26,5.545
1997,2,27,3.6468
1997,2,28,3.8362
1997,3,1,4.5122
1997,3,2,4.1678
1997,3,3,4.5878
1997,3,4,4.992
1997,3,5,1.8475
1997,3,6,2.3326
1997,3,7,3.9528
1997,3,8,2.9515
1997,3,9,3.8455
1997,3,10,2.3935
1997,3,11,3.1224
1997,3,12,2.1917
1997,3,13,3.696
1997,3,14,2.928
1997,3,15,1.9836
1997,3,16,3.624
1997,3,17,2.9393
1997,3,18,3.1529
1997,3,19,2.1883
1997,3,20,2.2903
1997,3,21,2.6182
1997,3,22,3.3946
1997,3,23,2.527
1997,3,24,1.8758
1997,3,25,0.6698
1997,3,26,1.9894
1997,3,27,2.3304
1997,3,28,1.6723
1997,3,29,2.2853
1997,3,30,1.829
1997,3,31,1.7011
1997,4,1,2.2603
1997,4,2,2.0429
1997,4,3,1.83
1997,4,4,1.464
1997,4,5,1.3709
1997,4,6,0.6247
1997,4,7,1.5619
1997,4,8,1.5005
1997,4,9,1.2878
1997,4,10,0.8508
1997,4,11,1.2103
1997,4,12,1.3255
1997,4,13,1.0231
1997,4,14,1.1582
1997,4,15,0.9646
1997,4,16,1.199
1997,4,17,0.9857
1997,4,18,0.9571
1997,4,19,0.9175
1997,4,20,0.996
1997,4,21,0.9139
1997,4,22,0.672
1997,4,23,0.637
1997,4,24,0.6396
1997,4,25,0.5902
1997,4,26,0.6089
1997,4,27,0.4589
1997,4,28,0.4507
1997,4,29,0.4402
1997,4,30,0.3962
1997,5,1,0.4366
1997,5,2,0.4049
1997,5,3,0.3192
1997,5,4,0.2239
1997,5,5,0.2945
1997,5,6,0.2664
1997,5,7,0.2635
1997,5,8,0.2129
1997,5,9,0.1822
1997,5,10,0.1531
1997,5,11,0.133
1997,5,12,0.1202
1997,5,13,0.1121
1997,5,14,0.1061
1997,5,15,0.0979
1997,5,16,0.0924
1997,5,17,0.0871
1997,5,18,0.0689
1997,5,19,0.0581
1997,5,20,0.0504
1997,5,21,0.0492
1997,5,22,0.049
1997,5,23,0.0386
1997,5,24,0.029
1997,5,25,0.0221
1997,5,26,0.0194
1997,5,27,0.0166
1997,5,28,0.013
1997,5,29,0.0103
1997,5,30,0.007
1997,5,31,0.0048
1997,6,1,0.0048
1997,6,2,0.0014
1997,6,3,0.0012
1997,6,4,0.0012
1997,6,5,0.001
1997,6,6,0.001
1997,6,7,0.0007
1997,6,8,0.0007
1997,6,9,0.0007
1997,6,10,0.0005
1997,6,11,0.0005
1997,6,12,0.0002
1997,6,13,0.0002
1997,6,14,0.0
1997,6,15,0.0
1997,6,16,0.0
1997,6,17,0.0
1997,6,18,0.0
1997,6,19,0.0
1997,6,20,0.0
1997,6,21,0.0
1997,6,22,0.0
1997,6,23,0.0
1997,6,24,0.0
1997,6,25,0.0
1997,6,26,0.0
1997,6,27,0.0
1997,6,28,0.0
1997,6,29,0.0
1997,6,30,0.0
1997,7,1,0.0
1997,7,2,0.0
1997,7,3,0.0
1997,7,4,0.0
1997,7,5,0.0
1997,7,6,0.0
1997,7,7,0.0
1997,7,8,0.0
1997,7,9,0.0
1997,7,10,0.0031
1997,7,11,0.0029
1997,7,12,0.0067
1997,7,13,0.0094
1997,7,14,0.012
1997,7,15,0.0144
1997,7,16,0.0144
1997,7,17,0.017
1997,7,18,0.0247
1997,7,19,0.0307
1997,7,20,0.0329
1997,7,21,0.0326
1997,7,22,0.0377
1997,7,23,0.0437
1997,7,24,0.0506
1997,7,25,0.0612
1997,7,26,0.0718
1997,7,27,0.0881
1997,7,28,0.0955
1997,7,29,0.1042
1997,7,30,0.1152
1997,7,31,0.1238
1997,8,1,0.2141
1997,8,2,0.1632
1997,8,3,0.175
1997,8,4,0.1646
1997,8,5,0.2263
1997,8,6,0.2155
1997,8,7,0.2172
1997,8,8,0.2772
1997,8,9,0.3173
1997,8,10,0.39
1997,8,11,0.432
1997,8,12,0.3137
1997,8,13,0.4394
1997,8,14,0.3833
1997,8,15,0.4178
1997,8,16,0.4195
1997,8,17,0.6629
1997,8,18,0.6665
1997,8,19,0.6053
1997,8,20,0.6346
1997,8,21,0.7092
1997,8,22,0.7183
1997,8,23,0.8976
1997,8,24,1.0188
1997,8,25,1.1974
1997,8,26,1.0565
1997,8,27,1.1671
1997,8,28,1.2377
1997,8,29,1.2991
1997,8,30,1.2146
1997,8,31,1.3776
1997,9,1,1.543
1997,9,2,1.8821
1997,9,3,1.9454
1997,9,4,2.225
1997,9,5,2.2308
1997,9,6,2.5387
1997,9,7,2.0244
1997,9,8,2.2675
1997,9,9,2.6174
1997,9,10,2.8176
1997,9,11,3.169
1997,9,12,2.6539
1997,9,13,2.7182
1997,9,14,2.7816
1997,9,15,2.575
1997,9,16,2.4516
1997,9,17,2.9986
1997,9,18,3.0238
1997,9,19,2.629
1997,9,20,4.4851
1997,9,21,4.7309
1997,9,22,3.3336
1997,9,23,3.6821
1997,9,24,3.8578
1997,9,25,3.798
1997,9,26,3.9744
1997,9,27,4.1923
1997,9,28,4.2336
1997,9,29,4.8271
1997,9,30,2.8162
1997,10,1,4.062
1997,10,2,4.0056
1997,10,3,4.0262
1997,10,4,2.6095
1997,10,5,4.4004
1997,10,6,4.3939
1997,10,7,2.8471
1997,10,8,4.6834
1997,10,9,5.0554
1997,10,10,5.8836
1997,10,11,5.1497
1997,10,12,5.2997
1997,10,13,4.2343
1997,10,14,3.3233
1997,10,15,5.8046
1997,10,16,6.2095
1997,10,17,6.5275
1997,10,18,6.233
1997,10,19,6.1555
1997,10,20,6.6252
1997,10,21,5.9887
1997,10,22,4.3462
1997,10,23,5.0491
1997,10,24,5.6388
1997,10,25,7.6272
1997,10,26,6.834
1997,10,27,6.7015
1997,10,28,7.9426
1997,10,29,7.8336
1997,10,30,7.5694
1997,10,31,7.3291
1997,11,1,5.4086
1997,11,2,5.9582
1997,11,3,7.5612
1997,11,4,7.033
1997,11,5,7.729
1997,11,6,6.9264
1997,11,7,6.8666
1997,11,8,6.4507
1997,11,9,8.7634
1997,11,10,7.4609
1997,11,11,7.0111
1997,11,12,8.6662
1997,11,13,8.7814
1997,11,14,8.6246
1997,11,15,7.6586
1997,11,16,7.7683
1997,11,17,7.6913
1997,11,18,8.5438
1997,11,19,8.2572
1997,11,20,8.8776
1997,11,21,9.1205
1997,11,22,9.2198
1997,11,23,9.2851
1997,11,24,8.551
1997,11,25,8.0789
1997,11,26,7.537
1997,11,27,9.0634
1997,11,28,8.6345
1997,11,29,7.4052
1997,11,30,8.3558
1997,12,1,8.2663
1997,12,2,9.1865
1997,12,3,8.4408
1997,12,4,5.5778
1997,12,5,5.5337
1997,12,6,9.0802
1997,12,7,9.4603
1997,12,8,8.2562
1997,12,9,6.2854
1997,12,10,8.2258
1997,12,11,6.6509
1997,12,12,7.3776
1997,12,13,8.467
1997,12,14,8.2438
1997,12,15,8.2087
1997,12,16,5.3998
1997,12,17,8.0268
1997,12,18,7.5564
1997,12,19,7.9133
1997,12,20,9.9682
1997,12,21,7.2038
1997,12,22,7.2562
1997,12,23,9.0847
1997,12,24,9.5774
1997,12,25,10.1182
1997,12,26,9.1135
1997,12,27,8.9458
1997,12,28,8.1278
1997,12,29,9.7366
1997,12,30,9.2702
1997,12,31,8.8858
1998,1,1,8.7862
1998,1,2,9.325
1998,1,3,7.7371
1998,1,4,8.1499
1998,1,5,7.729
1998,1,6,7.6157
1998,1,7,8.285
1998,1,8,9.2376
1998,1,9,7.8338
1998,1,10,8.7588
1998,1,11,8.8181
1998,1,12,8.0719
1998,1,13,8.4074
1998,1,14,6.8364
1998,1,15,6.2496
1998,1,16,8.4338
1998,1,17,7.6553
1998,1,18,6.462
1998,1,19,7.8842
1998,1,20,7.9118
1998,1,21,6.5254
1998,1,22,5.9803
1998,1,23,7.5802
1998,1,24,8.2982
1998,1,25,8.3215
1998,1,26,4.9435
1998,1,27,5.6794
1998,1,28,5.185
1998,1,29,7.6867
1998,1,30,8.3551
1998,1,31,7.3068
1998,2,1,5.5238
1998,2,2,4.4491
1998,2,3,4.4285
1998,2,4,7.2077
1998,2,5,4.5084
1998,2,6,6.2261
1998,2,7,6.5726
1998,2,8,7.0514
1998,2,9,4.3836
1998,2,10,6.0506
1998,2,11,5.5318
1998,2,12,6.0242
1998,2,13,4.9022
1998,2,14,6.5016
1998,2,15,4.6838
1998,2,16,4.0404
1998,2,17,2.6064
1998,2,18,6.0852
1998,2,19,4.0262
1998,2,20,4.273
1998,2,21,3.4577
1998,2,22,4.5312
1998,2,23,5.515
1998,2,24,5.4622
1998,2,25,5.514
1998,2,26,4.7681
1998,2,27,3.6449
1998,2,28,4.3721
1998,3,1,3.8561
1998,3,2,2.4386
1998,3,3,3.6228
1998,3,4,4.7364
1998,3,5,2.9774
1998,3,6,3.569
1998,3,7,3.6002
1998,3,8,3.6355
1998,3,9,2.4343
1998,3,10,2.9525
1998,3,11,3.3838
1998,3,12,2.4574
1998,3,13,2.2774
1998,3,14,3.7886
1998,3,15,3.6833
1998,3,16,2.8327
1998,3,17,3.2779
1998,3,18,2.3688
1998,3,19,2.4418
1998,3,20,3.5426
1998,3,21,2.9189
1998,3,22,2.9398
1998,3,23,2.8702
1998,3,24,3.1493
1998,3,25,3.163
1998,3,26,2.0839
1998,3,27,2.1996
1998,3,28,1.8994
1998,3,29,2.503
1998,3,30,2.64
1998,3,31,2.5531
1998,4,1,2.645
1998,4,2,2.802
1998,4,3,2.1535
1998,4,4,1.5223
1998,4,5,1.453
1998,4,6,1.5389
1998,4,7,1.2694
1998,4,8,1.3709
1998,4,9,1.8058
1998,4,10,1.7573
1998,4,11,1.4611
1998,4,12,1.7611
1998,4,13,1.2778
1998,4,14,0.8875
1998,4,15,0.9521
1998,4,16,0.959
1998,4,17,1.105
1998,4,18,1.1988
1998,4,19,0.9989
1998,4,20,0.7409
1998,4,21,0.6672
1998,4,22,0.6446
1998,4,23,0.6746
1998,4,24,0.5729
1998,4,25,0.5119
1998,4,26,0.5534
1998,4,27,0.6014
1998,4,28,0.4646
1998,4,29,0.4481
1998,4,30,0.4709
1998,5,1,0.3821
1998,5,2,0.4032
1998,5,3,0.281
1998,5,4,0.2287
1998,5,5,0.2078
1998,5,6,0.2218
1998,5,7,0.2472
1998,5,8,0.1944
1998,5,9,0.1649
1998,5,10,0.1531
1998,5,11,0.145
1998,5,12,0.1517
1998,5,13,0.1231
1998,5,14,0.1238
1998,5,15,0.109
1998,5,16,0.097
1998,5,17,0.0818
1998,5,18,0.0818
1998,5,19,0.0689
1998,5,20,0.0629
1998,5,21,0.0629
1998,5,22,0.0502
1998,5,23,0.041
1998,5,24,0.0346
1998,5,25,0.029
1998,5,26,0.0221
1998,5,27,0.0194
1998,5,28,0.0166
1998,5,29,0.0103
1998,5,30,0.007
1998,5,31,0.0067
1998,6,1,0.0048
1998,6,2,0.0014
1998,6,3,0.0012
1998,6,4,0.0012
1998,6,5,0.001
1998,6,6,0.001
1998,6,7,0.0007
1998,6,8,0.0007
1998,6,9,0.0007
1998,6,10,0.0005
1998,6,11,0.0005
1998,6,12,0.0002
1998,6,13,0.0002
1998,6,14,0.0
1998,6,15,0.0
1998,6,16,0.0
1998,6,17,0.0
1998,6,18,0.0
1998,6,19,0.0
1998,6,20,0.0
1998,6,21,0.0
1998,6,22,0.0
1998,6,23,0.0
1998,6,24,0.0
1998,6,25,0.0
1998,6,26,0.0
1998,6,27,0.0
1998,6,28,0.0
1998,6,29,0.0
1998,6,30,0.0
1998,7,1,0.0
1998,7,2,0.0
1998,7,3,0.0
1998,7,4,0.0
1998,7,5,0.0
1998,7,6,0.0
1998,7,7,0.0
1998,7,8,0.0
1998,7,9,0.0
1998,7,10,0.0
1998,7,11,0.0029
1998,7,12,0.0029
1998,7,13,0.0067
1998,7,14,0.0094
1998,7,15,0.012
1998,7,16,0.0199
1998,7,17,0.0221
1998,7,18,0.0247
1998,7,19,0.025
1998,7,20,0.0274
1998,7,21,0.035
1998,7,22,0.0377
1998,7,23,0.0437
1998,7,24,0.0538
1998,7,25,0.0564
1998,7,26,0.079
1998,7,27,0.0742
1998,7,28,0.0768
1998,7,29,0.0862
1998,7,30,0.1008
1998,7,31,0.1454
1998,8,1,0.1692
1998,8,2,0.1668
1998,8,3,0.187
1998,8,4,0.1771
1998,8,5,0.2378
1998,8,6,0.2494
1998,8,7,0.2633
1998,8,8,0.2796
1998,8,9,0.241
1998,8,10,0.3154
1998,8,11,0.3259
1998,8,12,0.3814
1998,8,13,0.3888
1998,8,14,0.409
1998,8,15,0.4258
1998,8,16,0.5362
1998,8,17,0.5863
1998,8,18,0.6504
1998,8,19,0.7342
1998,8,20,0.7613
1998,8,21,0.7188
1998,8,22,0.7183
1998,8,23,1.1258
1998,8,24,0.9053
1998,8,25,0.9293
1998,8,26,1.0553
1998,8,27,1.2631
1998,8,28,1.176
1998,8,29,1.1875
1998,8,30,1.3858
1998,8,31,1.555
1998,9,1,1.5756
1998,9,2,1.5091
1998,9,3,2.1456
1998,9,4,1.7539
1998,9,5,1.4364
1998,9,6,2.047
1998,9,7,2.147
1998,9,8,2.124
1998,9,9,2.9309
1998,9,10,3.0842
1998,9,11,2.8757
1998,9,12,2.9071
1998,9,13,2.6467
1998,9,14,2.43
1998,9,15,2.6182
1998,9,16,2.4641
1998,9,17,2.9849
1998,9,18,3.5162
1998,9,19,3.4826
1998,9,20,3.8225
1998,9,21,2.1533
1998,9,22,3.414
1998,9,23,3.4298
1998,9,24,3.4046
1998,9,25,3.485
1998,9,26,3.6514
1998,9,27,4.7942
1998,9,28,3.5981
1998,9,29,4.637
1998,9,30,5.2102
1998,10,1,4.7832
1998,10,2,3.6437
1998,10,3,4.309
1998,10,4,4.7395
1998,10,5,5.1154
1998,10,6,4.6361
1998,10,7,5.0443
1998,10,8,3.8186
1998,10,9,3.8304
1998,10,10,4.517
1998,10,11,5.5085
1998,10,12,4.8199
1998,10,13,4.5638
1998,10,14,4.7796
1998,10,15,4.6135
1998,10,16,5.5522
1998,10,17,4.841
1998,10,18,5.1019
1998,10,19,6.0305
1998,10,20,4.1995
1998,10,21,5.1062
1998,10,22,5.7017
1998,10,23,4.2132
1998,10,24,6.9965
1998,10,25,7.0334
1998,10,26,7.6423
1998,10,27,5.153
1998,10,28,4.0999
1998,10,29,5.3016
1998,10,30,6.2599
1998,10,31,5.1223
1998,11,1,4.0807
1998,11,2,5.5488
1998,11,3,5.8241
1998,11,4,5.285
1998,11,5,5.0978
1998,11,6,5.0844
1998,11,7,7.7086
1998,11,8,7.7076
1998,11,9,7.2007
1998,11,10,6.9163
1998,11,11,6.6706
1998,11,12,7.89
1998,11,13,7.5593
1998,11,14,8.4286
1998,11,15,8.4895
1998,11,16,9.0938
1998,11,17,7.9541
1998,11,18,5.4312
1998,11,19,7.0104
1998,11,20,7.3514
1998,11,21,7.7078
1998,11,22,5.0494
1998,11,23,8.2944
1998,11,24,7.7969
1998,11,25,7.5509
1998,11,26,7.399
1998,11,27,5.6095
1998,11,28,9.3979
1998,11,29,6.7642
1998,11,30,6.5986
1998,12,1,7.3915
1998,12,2,9.5393
1998,12,3,5.5517
1998,12,4,7.5154
1998,12,5,9.2534
1998,12,6,5.2814
1998,12,7,9.3852
1998,12,8,9.8858
1998,12,9,9.4925
1998,12,10,7.223
1998,12,11,6.5194
1998,12,12,5.0995
1998,12,13,7.9891
1998,12,14,9.0631
1998,12,15,7.3174
1998,12,16,10.0922
1998,12,17,10.0176
1998,12,18,9.1435
1998,12,19,8.477
1998,12,20,8.742
1998,12,21,9.3674
1998,12,22,9.1649
1998,12,23,6.4001
1998,12,24,4.6351
1998,12,25,4.4621
1998,12,26,9.1135
1998,12,27,6.9343
1998,12,28,8.8836
1998,12,29,9.3902
1998,12,30,10.1666
1998,12,31,10.0406
1999,1,1,9.3259
1999,1,2,6.6804
1999,1,3,5.0698
1999,1,4,6.1181
1999,1,5,6.6715
1999,1,6,8.6179
1999,1,7,6.8923
1999,1,8,3.1092
1999,1,9,6.7826
1999,1,10,9.0288
1999,1,11,9.2966
1999,1,12,9.2438
1999,1,13,8.7835
1999,1,14,8.2877
1999,1,15,9.1663
1999,1,16,6.0746
1999,1,17,7.4674
1999,1,18,6.8455
1999,1,19,7.3486
1999,1,20,6.7154
1999,1,21,8.7473
1999,1,22,8.627
